fecha;codigo;facultad;area;materia;seccion;horario;dias;evaluacion;tipo;inscritos;examinados;modalidad
2023-03-19;APR1-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ADMINISTRACIÓN DE LA PRODUCCIÓN I;2;10:00-13:00;Dom;SEGUNDA;ORDINARIA;90;84;EN LINEA
2023-03-19;INAR-V;Fac_InCa;INFORMATICA;INTELIGENCIA ARTIFICIAL;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;ORDINARIA;3;3;VIRTUAL
2023-03-19;STCB-H;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;SEMINARIO TALLER DE COMPETENCIAS;10;07:00-10:00;Dom;SEGUNDA;ORDINARIA;66;58;PRESENCIAL
2023-03-19;STCA-V;Fac_CiEmp;NEGOCIOS;SEMINARIO TALLER DE COMPETENCIAS;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;ORDINARIA;99;89;VIRTUAL
2023-03-19;ANAD-E;Fac_CiEmp;NEGOCIOS;ANÁLISIS ADMINISTRATIVO;3;07:00-10:00;Dom;SEGUNDA;ORDINARIA;55;52;EN LINEA
2023-03-19;PRED-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;PRESENTACIÓN DIGITAL;1;07:00-10:00;Dom;SEGUNDA;ORDINARIA;44;41;PRESENCIAL
2023-03-19;PLAB-D;Fac_Der;DERECHO;PROCEDIMIENTOS LABORALES;2;07:00-10:00;Dom;SEGUNDA;ORDINARIA;41;35;EN LINEA
2023-03-19;ORTI-V;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ORIENTACIÓN TÉCNICA DE INGENIERÍA;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;DIFERIDA;108;5;VIRTUAL
2023-03-19;COA2-V;Fac_CiSo;IDIOMAS;COMPRENSIÓN AUDITIVA II;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;DIFERIDA;35;1;VIRTUAL
2023-03-19;STCA-V;Fac_CiEmp;NEGOCIOS;SEMINARIO TALLER DE COMPETENCIAS;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;DIFERIDA;95;2;VIRTUAL
2023-03-19;FIS3-V;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FÍSICA III;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;DIFERIDA;110;9;VIRTUAL
2023-03-19;FIS1-V;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FÍSICA I;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;DIFERIDA;97;6;VIRTUAL
2023-03-19;SIOPA-V;Fac_InCa;INFORMATICA;SISTEMAS OPERATIVOS;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;DIFERIDA;13;1;VIRTUAL
2023-03-19;INF1-V;Fac_InCa;INFORMATICA;INFORMÁTICA I;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;DIFERIDA;94;4;VIRTUAL
2023-03-19;ETI3-V;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MODELOS DE DECISIÓN II (ETL3);1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;DIFERIDA;6;1;VIRTUAL
2023-03-19;PROG2-I;Fac_InCa;INFORMATICA;PROGRAMACIÓN II;3;07:00-10:00;Dom;SEGUNDA;ORDINARIA;44;26;EN LINEA
2023-03-19;ADCO-V;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN DE COMPRAS;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;DIFERIDA;21;3;VIRTUAL
2023-03-19;DIEP-V;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;DISTRIBUCIÓN EN PLANTA;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;DIFERIDA;35;7;VIRTUAL
2023-03-19;IACI-V;Fac_InCa;INFORMATICA;INTRODUCCIÓN AL ANÁLISIS DE CIRCUITOS;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;DIFERIDA;26;2;VIRTUAL
2023-03-19;FIS2-V;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FÍSICA II;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;DIFERIDA;105;4;VIRTUAL
2023-03-20;ETS2-T;Fac_InCa;INFORMATICA;DESARROLLO DE REDES DE DATOS II;1;17:00-18:30;Lu-Mie;PRIMERA;DIFERIDA;45;3;EN LINEA
2023-03-20;INF1-I;Fac_InCa;INFORMATICA;INFORMÁTICA;3;06:30-08:00;Ma-Jue;PRIMERA;DIFERIDA;56;1;PRESENCIAL
2023-03-20;TED1-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TECNOLOGÍA DIGITAL I;4;08:00-09:30;Lu-Vie;SEGUNDA;ORDINARIA;59;55;PRESENCIAL
2023-03-20;MATE-E;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA I;4;08:00-09:30;Lu-Vie;SEGUNDA;ORDINARIA;50;42;PRESENCIAL
2023-03-20;EPRO-AC;Fac_CiSo;ANTROPOLOGIA;ÉTICA;4;08:00-09:30;Lu-Vie;SEGUNDA;ORDINARIA;35;29;PRESENCIAL
2023-03-20;HARE-I;Fac_InCa;INFORMATICA;HARDWARE DE REDES;1;08:00-09:30;Lu-Vie;SEGUNDA;ORDINARIA;29;26;PRESENCIAL
2023-03-20;PSD2-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA DEL DESARROLLO II;2;08:00-09:30;Lu-Vie;SEGUNDA;ORDINARIA;87;82;PRESENCIAL
2023-03-20;IB1-H;Fac_CiSo;IDIOMAS;INGLÉS BÁSICO I;2;08:00-09:30;Lu-Mie-Vie;SEGUNDA;ORDINARIA;73;66;PRESENCIAL
2023-03-20;PSAPA-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA DEL APRENDIZAJE;1;08:00-09:30;Lu-Vie;SEGUNDA;ORDINARIA;36;36;PRESENCIAL
2023-03-20;SOCC-H;Fac_CiSo;ANTROPOLOGIA;SOCIOLOGÍA DE LA COMUNICACIÓN;1;08:00-09:30;Lu-Vie;SEGUNDA;ORDINARIA;51;48;PRESENCIAL
2023-03-20;PSIG-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA GENERAL;8;08:00-09:30;Lu-Vie;SEGUNDA;ORDINARIA;89;80;PRESENCIAL
2023-03-20;ARCO-E;Fac_InCa;INFORMATICA;ARQUITECTURA DE COMPUTADORAS;1;08:00-09:30;Lu-Vie;SEGUNDA;ORDINARIA;38;36;PRESENCIAL
2023-03-20;ING1-H;Fac_CiSo;IDIOMAS;INGLÉS I;4;08:00-09:30;Lu-Vie;SEGUNDA;ORDINARIA;85;78;PRESENCIAL
2023-03-20;DEIN-H;Fac_CiSo;PSICOLOGIA;DESARROLLO INDIVIDUAL;4;08:00-09:30;Lu-Vie;SEGUNDA;ORDINARIA;33;28;PRESENCIAL
2023-03-20;IB1-H;Fac_CiSo;IDIOMAS;INGLÉS BÁSICO I;4;08:00-09:30;Lu-Mie-Vie;SEGUNDA;ORDINARIA;73;65;PRESENCIAL
2023-03-20;EXOE-H;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;5;08:00-09:30;Lu-Vie;SEGUNDA;ORDINARIA;88;76;PRESENCIAL
2023-03-20;ESCN-I;Fac_CiSo;IDIOMAS;ESTUDIO SOBRE LA CULTURA NORTEAMERICANA;1;08:00-09:30;Lu-Vie;SEGUNDA;ORDINARIA;54;53;PRESENCIAL
2023-03-20;TCOM-H;Fac_CiSo;COMUNICACIONES;TEORÍA DE LA COMUNICACIÓN;2;08:00-09:30;Lu-Vie;SEGUNDA;ORDINARIA;82;70;PRESENCIAL
2023-03-20;TED1-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TECNOLOGÍA DIGITAL I;2;08:00-09:30;Lu-Vie;SEGUNDA;ORDINARIA;49;44;PRESENCIAL
2023-03-20;II1-H;Fac_CiSo;IDIOMAS;INGLÉS INTERMEDIO I;2;08:00-09:30;Lu-Mie-Vie;SEGUNDA;ORDINARIA;54;53;EN LINEA
2023-03-20;PSIG-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA GENERAL;2;08:00-09:30;Lu-Vie;SEGUNDA;ORDINARIA;87;80;PRESENCIAL
2023-03-20;DIPC-I;Fac_CiSo;IDIOMAS;DISEÑO E IMPLEMENTACIÓN DE PLANES DE CLASES;1;08:00-09:30;Lu-Vie;SEGUNDA;ORDINARIA;20;19;PRESENCIAL
2023-03-20;REA1-A;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;19;08:00-09:30;Lu-Vie;SEGUNDA;ORDINARIA;89;81;PRESENCIAL
2023-03-20;IED-D;Fac_Der;DERECHO;INTRODUCCIÓN AL ESTUDIO DEL DERECHO I;4;08:00-09:30;Lu-Vie;SEGUNDA;ORDINARIA;87;82;PRESENCIAL
2023-03-20;ADM1-E;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN I;2;08:00-09:30;Lu-Vie;SEGUNDA;ORDINARIA;89;87;PRESENCIAL
2023-03-20;MATF-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA FINANCIERA;2;08:00-09:30;Lu-Vie;SEGUNDA;ORDINARIA;76;74;EN LINEA
2023-03-20;REA1-A;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;23;13:00-14:30;Lu-Vie;SEGUNDA;ORDINARIA;26;23;EN LINEA
2023-03-20;DIBA-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;DIBUJO APLICADO;3;08:00-09:30;Lu-Vie;SEGUNDA;ORDINARIA;22;19;EN LINEA
2023-03-20;INF1-I;Fac_InCa;INFORMATICA;INFORMÁTICA;5;08:00-09:30;Lu-Vie;SEGUNDA;ORDINARIA;69;58;EN LINEA
2023-03-20;ESSC-N;Fac_CiEmp;NEGOCIOS;ESTRATEGIA DEL SERVICIO AL CLIENTE;2;18:40-20:10;Ma-Jue;PRIMERA;DIFERIDA;26;1;EN LINEA
2023-03-20;DEC1-D06;Fac_Der;DERECHO;DERECHO CIVIL I;1;08:00-09:30;Lu-Vie;SEGUNDA;ORDINARIA;71;70;PRESENCIAL
2023-03-20;DEIN-H;Fac_CiSo;PSICOLOGIA;DESARROLLO INDIVIDUAL;8;13:00-14:30;Lu-Vie;SEGUNDA;ORDINARIA;72;69;EN LINEA
2023-03-20;TAI7-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TALLER INTEGRAL VII;1;08:00-09:30;Lu-Mie-Vie;SEGUNDA;ORDINARIA;32;31;EN LINEA
2023-03-20;ALG1-E;Fac_InCa;INFORMATICA;ALGORITMOS I;5;08:00-11:00;Sab;PRIMERA;DIFERIDA;81;2;PRESENCIAL
2023-03-20;PRAG-E;Fac_CiEmp;NEGOCIOS;PRÁCTICA GERENCIAL;1;16:00-19:00;Sab;PRIMERA;DIFERIDA;34;0;EN LINEA
2023-03-20;FOTO-H;Fac_CiSo;COMUNICACIONES;FOTOGRAFÍA;2;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;16;12;EN LINEA
2023-03-20;GRIP2-I;Fac_CiSo;IDIOMAS;GRAMÁTICA INGLESA PRAGMÁTICA II;2;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;37;33;EN LINEA
2023-03-20;CDLA-E;Fac_Der;DERECHO;ESTUDIO DE LA CONSTITUCIÓN;6;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;82;76;EN LINEA
2023-03-20;ING2-H;Fac_CiSo;IDIOMAS;INGLÉS II;4;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;129;120;EN LINEA
2023-03-20;STCB-H;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;SEMINARIO TALLER DE COMPETENCIAS;5;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;129;114;EN LINEA
2023-03-20;PUB2-H;Fac_CiSo;COMUNICACIONES;PUBLICIDAD II;1;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;52;48;EN LINEA
2023-03-20;FOPU-H;Fac_CiSo;COMUNICACIONES;FOTOGRAFÍA PUBLICITARIA;2;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;39;33;EN LINEA
2023-03-20;EDAV-C;Fac_CiSo;COMUNICACIONES;EDICIÓN DE AUDIO Y VIDEO;1;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;77;74;EN LINEA
2023-03-20;PSF1-H;Fac_CiSo;PSICOLOGIA;PSICOFISIOLOGÍA;3;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;97;87;EN LINEA
2023-03-20;PSIG-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA GENERAL;4;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;119;99;EN LINEA
2023-03-20;FITRI-D;Fac_Der;DERECHO;FINANZAS PÚBLICAS Y LEYES TRIBUTARIAS;1;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;57;52;EN LINEA
2023-03-20;BAS1-I;Fac_InCa;INFORMATICA;BASES DE DATOS I;3;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;49;40;EN LINEA
2023-03-20;DEC1-D06;Fac_Der;DERECHO;DERECHO CIVIL I;2;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;87;81;EN LINEA
2023-03-20;PSD1-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA DEL DESARROLLO I;2;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;60;56;EN LINEA
2023-03-20;DFTR-D;Fac_Der;DERECHO;DERECHO TRIBUTARIO Y FINANCIERO;1;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;46;41;EN LINEA
2023-03-20;FIS1-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FÍSICA I;3;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;129;118;EN LINEA
2023-03-20;REP1-H;Fac_CiSo;COMUNICACIONES;RELACIONES PÚBLICAS I;2;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;58;58;EN LINEA
2023-03-20;DIPC-I;Fac_CiSo;IDIOMAS;DISEÑO E IMPLEMENTACIÓN DE PLANES DE CLASES;2;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;52;51;EN LINEA
2023-03-20;APU-I;Fac_InCa;INFORMATICA;ADMINISTRACIÓN DE PERFILES DE USUARIOS EN BASES DE DATOS;1;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;5;3;EN LINEA
2023-03-20;IED-D;Fac_Der;DERECHO;INTRODUCCIÓN AL ESTUDIO DEL DERECHO I;2;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;66;58;EN LINEA
2023-03-20;RED2-E;Fac_InCa;INFORMATICA;REDES DE DATOS II;2;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;87;79;EN LINEA
2023-03-20;ETPR-T;Fac_CiSo;COMUNICACIONES;ETIQUETA Y PROTOCOLO;1;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;12;11;EN LINEA
2023-03-20;MUSE-H;Fac_CiSo;ANTROPOLOGIA;MUSEOLOGÍA;1;17:00-20:00;Lu;SEGUNDA;ORDINARIA;15;15;EN LINEA
2023-03-20;MATE-E;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA I;7;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;110;95;EN LINEA
2023-03-20;TED3-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TECNOLOGÍA DIGITAL III;2;08:00-09:30;Lu-Vie;SEGUNDA;ORDINARIA;58;49;PRESENCIAL
2023-03-20;ING1-H;Fac_CiSo;IDIOMAS;INGLÉS I;8;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;130;125;EN LINEA
2023-03-20;IIN-I;Fac_InCa;INFORMATICA;IMPLEMENTACIÓN DE PROYECTOS DE INTELIGENCIA DE NEGOCIOS;1;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;8;8;EN LINEA
2023-03-20;EXOE-H;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;11;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;130;115;EN LINEA
2023-03-20;ARAR-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;ARTES GRÁFICAS I;1;08:00-09:30;Lu-Vie;SEGUNDA;ORDINARIA;47;45;PRESENCIAL
2023-03-20;ADPI-DG;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ADMINISTRACIÓN DE PROYECTOS;1;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;31;30;EN LINEA
2023-03-20;FEPP-B;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FORMULACIÓN Y EVALUACIÓN DE PROYECTOS;1;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;10;10;EN LINEA
2023-03-20;MAT2I-V;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA II;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;ORDINARIA;97;77;VIRTUAL
2023-03-20;MAT2I-V;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA II;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;ORDINARIA;85;66;VIRTUAL
2023-03-20;TEPR-V;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TÉCNICAS DE PRESENTACIÓN GRÁFICA;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;ORDINARIA;13;8;VIRTUAL
2023-03-20;EI-V;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ESTADÍSTICA Y PROBABILIDADES;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;ORDINARIA;75;69;VIRTUAL
2023-03-20;EI-V;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ESTADÍSTICA Y PROBABILIDADES;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;ORDINARIA;50;35;VIRTUAL
2023-03-20;ILUS-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;ILUSTRACIÓN;1;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;37;30;EN LINEA
2023-03-20;DFTR-V;Fac_Der;DERECHO;DERECHO TRIBUTARIO FINANCIERO;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;ORDINARIA;35;28;VIRTUAL
2023-03-20;EVA1-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;EVOLUCIÓN DE LA ARQUITECTURA I;1;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;65;64;EN LINEA
2023-03-20;EVA3-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;EVOLUCIÓN DE LA ARQUITECTURA III;1;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;22;22;EN LINEA
2023-03-20;ARHU-V;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN DE RECURSOS HUMANOS;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;ORDINARIA;99;87;VIRTUAL
2023-03-20;TED2-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TECNOLOGÍA DIGITAL II;2;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;36;28;EN LINEA
2023-03-20;TGDP-D;Fac_Der;DERECHO;INTRODUCCIÓN AL DERECHO PROCESAL;1;08:00-09:30;Lu-Vie;SEGUNDA;ORDINARIA;33;27;PRESENCIAL
2023-03-20;DEP2-V;Fac_Der;DERECHO;DERECHO PENAL II;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;ORDINARIA;57;46;VIRTUAL
2023-03-20;ETS2-T;Fac_InCa;INFORMATICA;DESARROLLO DE REDES DE DATOS II;1;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;45;43;EN LINEA
2023-03-20;OCOM-V;Fac_InCa;INFORMATICA;ORGANIZACIÓN DE LAS COMPUTADORAS;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;ORDINARIA;46;31;VIRTUAL
2023-03-20;MAT3-V;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA III;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;ORDINARIA;96;86;VIRTUAL
2023-03-20;PSIG-V;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA GENERAL;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;ORDINARIA;39;27;VIRTUAL
2023-03-20;ARHU-V;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN DE RECURSOS HUMANOS;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;ORDINARIA;100;89;VIRTUAL
2023-03-20;DEP2-V;Fac_Der;DERECHO;DERECHO PENAL II;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;ORDINARIA;73;66;VIRTUAL
2023-03-20;DPP1-V;Fac_Der;DERECHO;DERECHO PROCESAL PENAL I;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;ORDINARIA;49;39;VIRTUAL
2023-03-20;II1-V;Fac_CiSo;IDIOMAS;INGLÉS INTERMEDIO I;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;ORDINARIA;78;70;VIRTUAL
2023-03-20;PRAR-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;PRESENTACIÓN ARQUITECTÓNICA;1;08:00-09:30;Lu-Vie;SEGUNDA;ORDINARIA;46;40;PRESENCIAL
2023-03-20;DEC2-D06;Fac_Der;DERECHO;DERECHO CIVIL II;1;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;79;69;EN LINEA
2023-03-20;PSIG-V;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA GENERAL;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;ORDINARIA;75;64;VIRTUAL
2023-03-20;IA2-V;Fac_CiSo;IDIOMAS;INGLÉS AVANZADO II;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;ORDINARIA;17;14;VIRTUAL
2023-03-20;ARAR2-V;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;ARTES GRÁFICAS II;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;ORDINARIA;38;35;VIRTUAL
2023-03-20;DPCM2-D;Fac_Der;DERECHO;DERECHO PROCESAL CIVIL Y MERCANTIL II;1;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;77;74;EN LINEA
2023-03-20;INME-V;Fac_CiEmp;NEGOCIOS;INVESTIGACIÓN DE MERCADOS;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;ORDINARIA;73;63;VIRTUAL
2023-03-20;FEPP-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FORMULACIÓN Y EVALUACIÓN DE PROYECTOS;2;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;62;59;EN LINEA
2023-03-20;PLAE-E;Fac_CiEmp;NEGOCIOS;PLANEACIÓN ESTRATÉGICA;2;17:00-18:30;Lu-Mie;SEGUNDA;ORDINARIA;58;57;EN LINEA
2023-03-20;BAS1-I;Fac_InCa;INFORMATICA;BASES DE DATOS I;2;08:00-09:30;Lu-Vie;SEGUNDA;ORDINARIA;49;43;PRESENCIAL
2023-03-20;INME-V;Fac_CiEmp;NEGOCIOS;INVESTIGACIÓN DE MERCADOS;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;ORDINARIA;23;22;VIRTUAL
2023-03-20;PSEM-V;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA EMPRESARIAL;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;ORDINARIA;116;105;VIRTUAL
2023-03-20;PSEM-V;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA EMPRESARIAL;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;ORDINARIA;102;96;VIRTUAL
2023-03-20;ADM1-E;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN I;12;08:00-09:30;Lu-Vie;SEGUNDA;ORDINARIA;28;26;PRESENCIAL
2023-03-20;METI-V;Fac_CiEmp;NEGOCIOS;MÉTODOS DE INVESTIGACIÓN;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;ORDINARIA;63;54;VIRTUAL
2023-03-20;II1-V;Fac_CiSo;IDIOMAS;INGLÉS INTERMEDIO I;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;DIFERIDA;78;1;VIRTUAL
2023-03-20;DEP2-V;Fac_Der;DERECHO;DERECHO PENAL II;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;DIFERIDA;57;6;VIRTUAL
2023-03-20;IA2-V;Fac_CiSo;IDIOMAS;INGLÉS AVANZADO II;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;DIFERIDA;17;1;VIRTUAL
2023-03-20;MAT2I-V;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA II;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;DIFERIDA;85;6;VIRTUAL
2023-03-20;MAT2I-V;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA II;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;SEGUNDA;DIFERIDA;97;3;VIRTUAL
2023-03-20;ORTI-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ORIENTACIÓN TÉCNICA DE INGENIERÍA;7;08:00-09:30;Lu-Vie;SEGUNDA;ORDINARIA;89;78;PRESENCIAL
